path,status,category,included,reason,risk,notes
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24-hero-cta-button-text-per-entity/_probe_fields.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24-hero-cta-button-text-per-entity/_probe_services.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24a-service-structured-sections-required-field-polish/_chrome-profile-tmp-e24a/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24a-service-structured-sections-required-field-polish/_e24a_probe.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24a-service-structured-sections-required-field-polish/_e24a_resync.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e24a-service-structured-sections-required-field-polish/_e24a_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/_chrome-profile-tmp-e25/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/_e25_db_audit.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/_e25_db_audit_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/_e25_duplicate_test.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/_e25_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/runtime-alcohol-service-regression-e25.png,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/runtime-services-hub-regression-e25.png,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25-service-duplicate-feature/runtime-zavisimosti-regression-e25.png,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25a-service-duplicate-action-visibility-repair/_chrome-profile-tmp-e25a/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e25a-service-duplicate-action-visibility-repair/_e25a_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26a-about-page-wordpress-acf-port/_e26a_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26a-polish-infrastructure-g5-decor-logo/_runtime-o-centre-after.html,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26a-polish-infrastructure-g5-decor-logo/_runtime-o-centre-before.html,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26b-blog-archive-wordpress-acf-port/__pycache__/,??,validation_script,no,excluded pattern /__pycache__/,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26b-blog-archive-wordpress-acf-port/_e26b_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26c-blog-single-template-wordpress-acf-port/_e26c_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26d-demo-blog-content-and-visual-qa/_chrome-profile-tmp-e26d/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26d-demo-blog-content-and-visual-qa/_e26d_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26d-demo-blog-content-and-visual-qa/_e26d_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26d-demo-blog-content-and-visual-qa/_e26d_seed.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26d-demo-blog-content-and-visual-qa/fixture-data.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e26d-polish-encoding-mojibake-audit-and-fix/_e26d_polish_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27a-obsolete-pages-cleanup-read-only-audit/_e27a_generate_artifacts.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27a-obsolete-pages-cleanup-read-only-audit/_e27a_readonly_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27a-obsolete-pages-cleanup-read-only-audit/_probe_raw.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27b-low-risk-obsolete-cleanup/_e27b_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27b-low-risk-obsolete-cleanup/_e27b_trash.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27c-page-service-ownership-decision/_e27c_generate_artifacts.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27c-page-service-ownership-decision/_e27c_probe_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27c-page-service-ownership-decision/_e27c_readonly_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27d-page-service-ownership-implementation/_e27d_generate_docs.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27d-page-service-ownership-implementation/_e27d_menu_retarget.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27d-page-service-ownership-implementation/_e27d_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27d-page-service-ownership-implementation/_e27d_trash.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e27d-page-service-ownership-implementation/_runner_summary.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e28-final-wordpress-readiness-qa/_chrome-profile-tmp-e28/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e28-final-wordpress-readiness-qa/_e28_generate_docs.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e28-final-wordpress-readiness-qa/_e28_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e28-final-wordpress-readiness-qa/_e28_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e28-final-wordpress-readiness-qa/_runner_summary.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29a-placeholder-pages-and-ocentre-admin-parity-decision-audit/_e29a_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29a-placeholder-pages-and-ocentre-admin-parity-decision-audit/_runner_summary.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29b-fix-ocentre-admin-ui-field-visibility/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29b-ocentre-admin-parity-implementation/_e29b_gen_docs.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29b-ocentre-admin-parity-implementation/_e29b_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29b-ocentre-admin-parity-implementation/_e29b_seed_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29b-ocentre-admin-parity-implementation/_export_acf_json.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29b-ocentre-admin-parity-implementation/_seed-runner-output.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29c-e35-fix01-selective-persistence/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e29c-excel-structure-completion/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e3-wordpress-stable-checkpoint/_chrome-profile-tmp-e3/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e3-wordpress-stable-checkpoint/_e3_probe_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e3-wordpress-stable-checkpoint/_e3_readonly_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e3-wordpress-stable-checkpoint/_e3_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e30-services-catalog-child-services-listing-controls/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e31-program-pages-direction-links-validation-relax/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e32-home-services-accordion-gallery-placeholder/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e34-specialists-child-pages-auto-slider/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e38-fix01-home-admin-orphan-hygiene/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e38-home-admin-parity-uslugi-heading-links/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e4-services-layout-shared-bg-visual-reconciliation-audit/_chrome-profile-tmp-e4/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e4-services-layout-shared-bg-visual-reconciliation-audit/_e4_probe_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e4-services-layout-shared-bg-visual-reconciliation-audit/_e4_readonly_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e4-services-layout-shared-bg-visual-reconciliation-audit/_e4_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e40-home-admin-editable-blocks/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e41-fix01-hero-height-rehab-intro/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e41-home-admin-hero-toggles-recovery-life/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e47-fix01-service-general-admin-ux-cleanup/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e47-fix02-service-general-acf-render/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e47-fix03-service-signs-readmore/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e47-service-general-admin-parity/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e48-representative-services-rollout/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e49-fix01-restore-315/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e49-full-service-rollout-freeze-after-fix01/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e49-full-service-rollout-freeze/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e49-full-service-rollout/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e5-services-layout-shared-bg-repair/_chrome-profile-tmp-e5/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e5-services-layout-shared-bg-repair/_e5_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e5-services-layout-shared-bg-repair/_e5_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e50-service-sections-demo-acf-sot-freeze/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e50-service-sections-demo-acf-sot/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e51-placeholder-mode-freeze/,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e6-service-subdivision-main-layout-repair/_chrome-profile-tmp-e6/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e6-service-subdivision-main-layout-repair/_e6_detail_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e6-service-subdivision-main-layout-repair/_e6_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e6-service-subdivision-main-layout-repair/_e6_probe_out.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e6-service-subdivision-main-layout-repair/_e6_screenshots.mjs,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e6-service-subdivision-main-layout-repair/post-repair-probe.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7-hero-media-system-seed/_hero_media_seed_runner.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7-hero-media-system-seed/hero-media-seed-result.json,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7b-hero-system-finalization-scope-reconciliation/_e7b_fix_alcohol_id.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7b-hero-system-finalization-scope-reconciliation/_e7b_probe_ids.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7b-hero-system-finalization-scope-reconciliation/_e7b_revalidate.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7b-hero-system-finalization-scope-reconciliation/_e7b_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e7b-hero-system-finalization-scope-reconciliation/_fix_alcohol_seed.php,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e8-static-v9-content-main-layout-authority-repair/_e8_generate_docs.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e8-static-v9-content-main-layout-authority-repair/_e8_probe.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e9-service-leaf-static-v9-layout-parity-repair/_chrome-profile-tmp-e9/,??,validation_script,no,excluded pattern /_chrome-profile,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/WORDPRESS/validation/v9-06e9-service-leaf-static-v9-layout-parity-repair/_e9_runner.py,??,validation_script,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/phase-07b-staged-diff-review.md,??,other_fp0002,yes,E38-E51 accepted FP-0002 scope,low,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/tools/__pycache__/,??,other_fp0002,no,excluded pattern /__pycache__/,low,validation tooling cache
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/tools/v9-06e38-e51-persistence-run.py,??,other_fp0002,yes,E38-E51 accepted FP-0002 scope,low,
